project,story_id,run_id,user_story,review_status,classification_mode,final_rows,final_confidence,decision,disagreement_cause,action,why,uncertainty_band,uncertainty_score,consensus_ratio,disagreement_rate,hypothesis_count,label_overlap,normalized_entropy,taxonomy_version,prompt_version,policy_version,openai_rows,openai_confidence,openai_needs_review,gemini_rows,gemini_confidence,gemini_needs_review,deepseek_rows,deepseek_confidence,deepseek_needs_review,groq_rows,groq_confidence,groq_needs_review
P08,us_179c2559a5127502,run_15255bc7f3424248ad7d396e18cc57b1,"As an Administrator, I want to perform searches to access the information of a specific individual",accepted_auto,,Registry::Retrieve data,0.83,accept,annotation_error_suspected,ask_human,"Todos os modelos concordam em 'Registry/Retrieve data' com alta confiança, mas a história é genérica e pode envolver validação de permissões ou modificação de comportamento de entrada, sugerindo possível erro de anotação ou ambiguidade.",low,0.0433,1.0,0.0,1,1.0,0.0,1.0.0,wis_prompts_v1,uncertainty_v2,Registry::Retrieve data,0.78,False,,,,Registry::Retrieve data,0.9,False,Registry::Retrieve data,0.8,False
P08,us_ce8d3baaf9fb77a2,run_15255bc7f3424248ad7d396e18cc57b1,"As a Manager, I want to view students' lab schedules by contract to display the schedule of a specific student per contract",accepted_auto,,Registry::Retrieve data,0.8,accept,model_instability,none,"Dois modelos concordaram em 'Registry > Retrieve data'; um adicionou 'Management > View dashboard' sem evidência clara na história, indicando instabilidade menor.",low,0.2795,0.6667,0.3333,2,0.6667,0.9183,1.0.0,wis_prompts_v1,uncertainty_v2,Registry::Retrieve data,0.8,False,,,,Registry::Retrieve data,0.8,False,Registry::Retrieve data | Management::View dashboard,0.8,False
P08,us_6df2273529e86397,run_15255bc7f3424248ad7d396e18cc57b1,"As a User, I want a notification system, so I can be notified when necessary.",accepted_auto,classify_only,n/a::n/a,0.81,accept,ambiguity_in_story,none,Auto-finalized in classify-only mode as not covered.,low,0.1983,1.0,0.0,1,1.0,0.0,1.0.0,wis_prompts_v1,uncertainty_v2,Management::Notify via app | Management::Notify by email,0.62,True,,,,Management::Notify via app | Management::Notify by email,0.9,False,Management::Notify via app | Management::Notify by email,0.9,False
P08,us_842b0787eebfbf59,run_15255bc7f3424248ad7d396e18cc57b1,"As a Coach, I want to create one or more projects within a contract so my team can start the activities",accepted_auto,classify_only,n/a::n/a,0.3,accept,model_instability,none,Auto-finalized in classify-only mode as not covered.,high,0.675,0.3333,0.6667,3,0.1667,1.0,1.0.0,wis_prompts_v1,uncertainty_v2,Registry::Insert data,0.78,True,,,,n/a::n/a,0.3,True,Registry::Insert data | Management::View dashboard,0.8,False
P08,us_5504bd0a506af7d1,run_15255bc7f3424248ad7d396e18cc57b1,"As a Student, I want to register schedules in the agenda outside regular hours",accepted_auto,classify_only,n/a::n/a,0.76,accept,model_instability,none,Auto-finalized in classify-only mode as not covered.,medium,0.4545,0.6667,0.3333,2,0.6667,0.9183,1.0.0,wis_prompts_v1,uncertainty_v2,Registry::Insert data,0.78,False,,,,Registry::Insert data,0.7,True,Registry::Insert data | Management::Notify via app,0.8,False
P08,us_48143107d1c3712b,run_15255bc7f3424248ad7d396e18cc57b1,"As a Coach, I want to view and manage my team's information",accepted_auto,classify_only,n/a::n/a,0.77,accept,model_instability,none,Auto-finalized in classify-only mode as not covered.,medium,0.5733,0.3333,0.6667,3,0.5556,1.0,1.0.0,wis_prompts_v1,uncertainty_v2,Registry::Retrieve data | Registry::Update data,0.72,True,,,,Registry::Retrieve data | Registry::Update data | Management::View dashboard,0.8,False,Registry::Retrieve data | Management::View dashboard,0.8,False
P08,us_f0f44bcf108321ff,run_15255bc7f3424248ad7d396e18cc57b1,"As a Student, I want to view my team's information",accepted_auto,,Registry::Retrieve data,0.81,accept,annotation_error_suspected,none,"Todos os modelos concordam com 'Registry/Retrieve data' e têm alta confiança, mas a confiança do OpenAI é moderada (0.74), sugerindo possível incerteza na anotação.",low,0.0467,1.0,0.0,1,1.0,0.0,1.0.0,wis_prompts_v1,uncertainty_v2,Registry::Retrieve data,0.74,False,,,,Registry::Retrieve data,0.9,False,Registry::Retrieve data,0.8,False
P08,us_09ab12cb4993d004,run_15255bc7f3424248ad7d396e18cc57b1,"As a User, I want to access the schedule information of students registered in the system, so I can view their schedules.",accepted_auto,,Registry::Retrieve data,0.87,accept,model_instability,none,"Dois modelos concordam em 'Registry/Retrieve data' com alta confiança; um modelo adicionou 'Management/View dashboard' sem evidência clara na história, indicando instabilidade menor.",low,0.2662,0.6667,0.3333,2,0.6667,0.9183,1.0.0,wis_prompts_v1,uncertainty_v2,Registry::Retrieve data,0.86,False,,,,Registry::Retrieve data,0.9,False,Registry::Retrieve data | Management::View dashboard,0.8,False
P08,us_cee2d83f638d16b5,run_15255bc7f3424248ad7d396e18cc57b1,"As an Administrator, I want to edit users already registered in the system",accepted_auto,,Registry::Update data,0.84,accept,annotation_error_suspected,ask_human,"Todos os modelos concordam em 'Registry/Update data', mas a história pode se referir a 'Authentication/Update profile'. A taxonomia não tem operação clara para edição administrativa de usuários, sugerindo possível erro de anotação ou lacuna.",low,0.205,1.0,0.0,1,1.0,0.0,1.0.0,wis_prompts_v1,uncertainty_v2,Registry::Update data,0.72,True,,,,Registry::Update data,0.9,False,Registry::Update data,0.9,False
P08,us_53cc88083ddaab43,run_15255bc7f3424248ad7d396e18cc57b1,"As a Developer, I want to improve password recovery",accepted_auto,classify_only,n/a::n/a,0.78,accept,model_instability,none,Auto-finalized in classify-only mode as not covered.,medium,0.4603,0.6667,0.3333,2,0.3333,0.9183,1.0.0,wis_prompts_v1,uncertainty_v2,Authentication::Password recovery,0.78,True,,,,Authentication::Password recovery,0.9,False,Authentication::Update data,0.8,False
P08,us_3dd9e229663471fc,run_15255bc7f3424248ad7d396e18cc57b1,"As a Student, I want to view the contract I am linked to",accepted_auto,,Registry::Retrieve data,0.86,accept,annotation_error_suspected,ask_human,"Todos os modelos concordam com 'Registry/Retrieve data', mas a confiança do OpenAI é moderada (0.78) e sugere questões sobre permissões ou formato de exibição, indicando possível ambiguidade na anotação.",low,0.035,1.0,0.0,1,1.0,0.0,1.0.0,wis_prompts_v1,uncertainty_v2,Registry::Retrieve data,0.78,False,,,,Registry::Retrieve data,0.9,False,Registry::Retrieve data,0.9,False
P08,us_6f3abbb2ccf41c64,run_15255bc7f3424248ad7d396e18cc57b1,"As a Developer, I want to allow personalized notifications.",accepted_auto,classify_only,n/a::n/a,0.75,accept,model_instability,none,Auto-finalized in classify-only mode as not covered.,medium,0.4562,0.6667,0.3333,2,0.6667,0.9183,1.0.0,wis_prompts_v1,uncertainty_v2,Management::Notify via app,0.66,True,,,,Management::Notify via app | Management::Notify by email,0.8,False,Management::Notify via app | Management::Notify by email,0.8,False
P09,us_abcf57d7a21b159e,run_15255bc7f3424248ad7d396e18cc57b1,"As a developer, I want to access the system so that I can register or log in.",accepted_auto,classify_only,n/a::n/a,0.8,accept,model_instability,none,Auto-finalized in classify-only mode as not covered.,medium,0.4178,0.6667,0.3333,2,0.5556,0.9183,1.0.0,wis_prompts_v1,uncertainty_v2,Authentication::Create account | Authentication::Login with username and password,0.74,True,,,,Authentication::Login with username and password | Authentication::Create account,0.9,False,Authentication::Login with username and password | Authentication::Login with OAuth,0.9,False
P09,us_c774fa4999a1448a,run_15255bc7f3424248ad7d396e18cc57b1,"As a Scrum Master, I want to log in to access the system",accepted_auto,,Authentication::Login with username and password,0.86,accept,annotation_error_suspected,none,"Todos os modelos concordaram no mapeamento, mas um sinalizou revisão devido à falta de especificação do tipo de login, o que é uma questão menor de anotação.",low,0.185,1.0,0.0,1,1.0,0.0,1.0.0,wis_prompts_v1,uncertainty_v2,Authentication::Login with username and password,0.78,True,,,,Authentication::Login with username and password,0.9,False,Authentication::Login with username and password,0.9,False
P09,us_a4cdcb1bbaa5dafe,run_15255bc7f3424248ad7d396e18cc57b1,"As an Admin, I want to log in to access the system",accepted_auto,,Authentication::Login with username and password,0.86,accept,annotation_error_suspected,none,"Todos os modelos concordaram no módulo e operação, mas um sinalizou revisão devido a ambiguidade no método de login, embora a taxonomia liste opções específicas e a história não especifique alternativas como OAuth.",low,0.185,1.0,0.0,1,1.0,0.0,1.0.0,wis_prompts_v1,uncertainty_v2,Authentication::Login with username and password,0.78,True,,,,Authentication::Login with username and password,0.9,False,Authentication::Login with username and password,0.9,False
P09,us_81305e37b41d4fcf,run_15255bc7f3424248ad7d396e18cc57b1,"As an Admin, I want to view all registered users to see their information",accepted_auto,,Registry::Retrieve data,0.8866666666666667,accept,annotation_error_suspected,none,"Todos os modelos concordaram com 'Registry/Retrieve data' com alta confiança, sem divergência real. A causa é atribuída a uma possível anotação para alinhamento interno, já que a história é clara.",low,0.0283,1.0,0.0,1,1.0,0.0,1.0.0,wis_prompts_v1,uncertainty_v2,Registry::Retrieve data,0.86,False,,,,Registry::Retrieve data,0.9,False,Registry::Retrieve data,0.9,False
P09,us_3a1848764d152387,run_15255bc7f3424248ad7d396e18cc57b1,"As an Admin, I want to remove a user account to delete that information",accepted_auto,classify_only,n/a::n/a,0.94,accept,annotation_error_suspected,none,Auto-finalized in classify-only mode as not covered.,low,0.282,0.6667,0.3333,2,0.3333,0.9183,1.0.0,wis_prompts_v1,uncertainty_v2,Authentication::Remove account,0.92,False,,,,Authentication::Remove account,1.0,False,Authentication::Remove data,0.9,False
P09,us_741cd99cc03f747d,run_15255bc7f3424248ad7d396e18cc57b1,"As a user, I want to recover my password so that I can regain access to my account.",accepted_auto,,Authentication::Password recovery,0.96,accept,annotation_error_suspected,none,"Todos os modelos concordam com alta confiança, sem divergência real; a causa é atribuída a um possível erro de anotação, mas a consistência permite aceitação.",low,0.01,1.0,0.0,1,1.0,0.0,1.0.0,wis_prompts_v1,uncertainty_v2,Authentication::Password recovery,0.98,False,,,,Authentication::Password recovery,1.0,False,Authentication::Password recovery,0.9,False
P09,us_833cd43aaf408eb5,run_15255bc7f3424248ad7d396e18cc57b1,"As a user, I want to register projects so that they can be managed and tracked in the system.",accepted_auto,,Registry::Insert data,0.88,accept,model_instability,none,"Dois modelos concordam com 'Registry/Insert data', mas um adicionou operações de gerenciamento não diretamente suportadas pela história.",low,0.2595,0.6667,0.3333,2,0.5,0.9183,1.0.0,wis_prompts_v1,uncertainty_v2,Registry::Insert data,0.84,False,,,,Registry::Insert data,0.9,False,Registry::Insert data | Management::View dashboard | Management::Notify via app | Management::Notify by email,0.9,False
P09,us_b2243f4e10193027,run_15255bc7f3424248ad7d396e18cc57b1,"As a user, I want to view the organization chart so that I can understand the company’s structure and hierarchy.",accepted_auto,classify_only,n/a::n/a,0.3,accept,model_instability,none,Auto-finalized in classify-only mode as not covered.,medium,0.5803,0.6667,0.3333,2,0.3333,0.9183,1.0.0,wis_prompts_v1,uncertainty_v2,Registry::Retrieve data,0.72,True,,,,n/a::n/a,0.3,True,Registry::Retrieve data,0.8,False
P10,us_14bb69e56221d046,run_15255bc7f3424248ad7d396e18cc57b1,"As an Administrator, I want to perform the initial system setup so that the BeagleBone device can be recognized on the network.",accepted_auto,classify_only,n/a::n/a,0.3,accept,model_instability,none,Auto-finalized in classify-only mode as not covered.,medium,0.6378,0.6667,0.3333,2,0.3333,0.9183,1.0.0,wis_prompts_v1,uncertainty_v2,n/a::n/a,0.45,True,,,,n/a::n/a,0.3,True,Registry::Insert data | Management::View dashboard,0.8,False
P10,us_039773201f097ec1,run_15255bc7f3424248ad7d396e18cc57b1,"As an Administrator, I want to log in via the Web application so that I can access the system.",accepted_auto,,Authentication::Login with username and password,0.9,accept,annotation_error_suspected,ask_human,"Todos os modelos concordaram com a mesma classificação, mas a história não especifica o método de login (usuário/senha vs. OAuth), sugerindo uma possível ambiguidade ou erro de anotação.",low,0.025,1.0,0.0,1,1.0,0.0,1.0.0,wis_prompts_v1,uncertainty_v2,Authentication::Login with username and password,0.9,False,,,,Authentication::Login with username and password,0.9,False,Authentication::Login with username and password,0.9,False
P10,us_c00ced222590fee2,run_15255bc7f3424248ad7d396e18cc57b1,"As an Administrator, I want to request that my password be sent by email so that I can recover it if I forget it.",accepted_auto,,Authentication::Password recovery,0.98,accept,annotation_error_suspected,ask_human,"Todos os modelos concordam com alta confiança, mas a operação de enviar a senha por email pode ser um erro de anotação, pois a prática de segurança padrão é enviar um link de redefinição, não a senha em si.",low,0.0058,1.0,0.0,1,1.0,0.0,1.0.0,wis_prompts_v1,uncertainty_v2,Authentication::Password recovery,0.93,False,,,,Authentication::Password recovery,1.0,False,Authentication::Password recovery,1.0,False
P10,us_9f15289106216b90,run_15255bc7f3424248ad7d396e18cc57b1,"As an Administrator, I want to edit my registration information in the Web application so that I can update my personal data.",accepted_auto,classify_only,n/a::n/a,0.86,accept,ambiguity_in_story,none,Auto-finalized in classify-only mode as not covered.,low,0.2645,0.6667,0.3333,2,0.6667,0.9183,1.0.0,wis_prompts_v1,uncertainty_v2,Authentication::Update profile | Registry::Update data,0.78,False,,,,Authentication::Update profile,0.9,False,Registry::Update data | Authentication::Update profile,0.9,False
P10,us_69534975d5d3c211,run_15255bc7f3424248ad7d396e18cc57b1,"As an Administrator, I want to configure the height of a reservoir associated with my account so that monitoring can be performed correctly.",accepted_auto,classify_only,n/a::n/a,0.74,accept,model_instability,none,Auto-finalized in classify-only mode as not covered.,medium,0.482,0.6667,0.3333,2,0.4667,0.9183,1.0.0,wis_prompts_v1,uncertainty_v2,Registry::Update data,0.72,True,,,,Registry::Update data,0.7,False,Management::View dashboard | Management::Notify via app | Management::Notify by email | Registry::Update data | Registry::Insert data,0.8,False
P10,us_bea2355a181eb232,run_15255bc7f3424248ad7d396e18cc57b1,"As an Administrator, I want to access information via the Web application about the corresponding water level so that I can monitor the reservoir’s water level.",accepted_auto,,Registry::Retrieve data,0.81,accept,multi_label_story,none,"Dois modelos concordam em 'Registry/Retrieve data' com alta confiança; um modelo adicionalmente sugere 'Management/View dashboard', indicando possível ambiguidade na história sobre se o acesso é via consulta direta ou dashboard, mas a operação principal é clara.",low,0.2762,0.6667,0.3333,2,0.6667,0.9183,1.0.0,wis_prompts_v1,uncertainty_v2,Registry::Retrieve data,0.74,False,,,,Registry::Retrieve data,0.9,False,Registry::Retrieve data | Management::View dashboard,0.8,False
P10,us_b92b4eceef5d5673,run_15255bc7f3424248ad7d396e18cc57b1,"As an Administrator, I want to control the water outflow of the reservoir in the Web application so that I can decrease or increase the water flow manually.",accepted_auto,classify_only,n/a::n/a,0.2,accept,model_instability,none,Auto-finalized in classify-only mode as not covered.,high,0.6967,0.3333,0.6667,3,0.0,1.0,1.0.0,wis_prompts_v1,uncertainty_v2,Registry::Modify input behavior,0.62,True,,,,n/a::n/a,0.2,True,Management::Modify input behavior,0.8,False
P10,us_6dd1cad466abe2bb,run_15255bc7f3424248ad7d396e18cc57b1,"As an Administrator, I want to view the reservoir's water outflow in the Web application so that I can have information about the outflow rate.",accepted_auto,classify_only,n/a::n/a,0.78,accept,taxonomy_gap,none,Auto-finalized in classify-only mode as not covered.,low,0.322,0.6667,0.3333,2,0.3333,0.9183,1.0.0,wis_prompts_v1,uncertainty_v2,Registry::Retrieve data,0.74,False,,,,Management::View dashboard,0.8,False,Registry::Retrieve data,0.8,False
P10,us_d48d3b549fe268cc,run_15255bc7f3424248ad7d396e18cc57b1,"As an Administrator, I want to configure alarms in the Web application so that users are notified when the water reaches the minimum, maximum, or a specified level.",accepted_auto,classify_only,n/a::n/a,0.78,accept,model_instability,none,Auto-finalized in classify-only mode as not covered.,medium,0.4495,0.6667,0.3333,2,0.6667,0.9183,1.0.0,wis_prompts_v1,uncertainty_v2,Management::Notify via app,0.74,True,,,,Management::Notify via app | Management::Notify by email,0.8,False,Management::Notify via app | Management::Notify by email,0.8,False
P10,us_4a8549b542d4069a,run_15255bc7f3424248ad7d396e18cc57b1,"As an Administrator, I want to view water usage charts in the Web application so that I have a basis for planning water-saving strategies.",accepted_auto,,Management::View dashboard,0.81,accept,annotation_error_suspected,none,"Dois modelos concordam em 'View dashboard' com alta confiança; o terceiro adiciona 'Retrieve data' como secundário, mas a história foca na visualização, não na operação de recuperação.",low,0.2762,0.6667,0.3333,2,0.6667,0.9183,1.0.0,wis_prompts_v1,uncertainty_v2,Management::View dashboard,0.74,False,,,,Management::View dashboard,0.9,False,Registry::Retrieve data | Management::View dashboard,0.8,False
P10,us_e5db9785bcb8e336,run_15255bc7f3424248ad7d396e18cc57b1,"As an Administrator, I want to configure water-saving profiles in the Web application so that I can automate the reservoir’s water flow.",accepted_auto,classify_only,n/a::n/a,0.3,accept,model_instability,none,Auto-finalized in classify-only mode as not covered.,high,0.6833,0.3333,0.6667,3,0.0,1.0,1.0.0,wis_prompts_v1,uncertainty_v2,Registry::Modify input behavior,0.68,True,,,,n/a::n/a,0.3,True,Management::View dashboard | Registry::Insert data | Registry::Update data | Registry::Remove data,0.8,False
P10,us_3b8e24a7f0d1f4d0,run_15255bc7f3424248ad7d396e18cc57b1,"As an Administrator, I want to add new reservoirs via the Web application so that I can have access to other monitoring systems.",accepted_auto,classify_only,n/a::n/a,0.82,accept,annotation_error_suspected,none,Auto-finalized in classify-only mode as not covered.,low,0.2745,0.6667,0.3333,2,0.6667,0.9183,1.0.0,wis_prompts_v1,uncertainty_v2,Registry::Insert data,0.86,False,,,,Registry::Insert data,0.8,False,Registry::Insert data | Authentication::Login with username and password,0.8,False
P10,us_0d17d139145a7091,run_15255bc7f3424248ad7d396e18cc57b1,"As a Web user, I want to register my device on the server so I can send and receive information from it through my smartphone",accepted_auto,classify_only,n/a::n/a,0.81,accept,model_instability,none,Auto-finalized in classify-only mode as not covered.,low,0.2762,0.6667,0.3333,2,0.5556,0.9183,1.0.0,wis_prompts_v1,uncertainty_v2,Registry::Insert data,0.74,False,,,,Registry::Insert data,0.9,False,Registry::Insert data | Management::Notify via app | Management::Notify by email,0.8,False
P10,us_a5ed0ae55aba7124,run_15255bc7f3424248ad7d396e18cc57b1,"As a Web user, I want to view charts about the plant's status to see its history over time.",accepted_auto,classify_only,n/a::n/a,0.83,accept,taxonomy_gap,none,Auto-finalized in classify-only mode as not covered.,low,0.3103,0.6667,0.3333,2,0.3333,0.9183,1.0.0,wis_prompts_v1,uncertainty_v2,Management::View dashboard,0.78,False,,,,Management::View dashboard,0.9,False,Registry::Retrieve data,0.8,False
